Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Thaddeus Young,2020-21,21,0.627,20,1.150,3347,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Zach Collins,2021-22,21,1.939,19,0.526,1083,e80fe1d3-0b98-4c13-b6e5-da024cc77ae5
LaMelo Ball,2021-22,21,0.408,20,0.950,5143,96c88e8b-8d46-471e-a67d-bda64de7cc58
Paul Millsap,2015-16,21,0.349,20,0.700,6018,ff415538-89ef-11e6-9b07-a45e60e298d3
Torrey Craig,2021-22,21,0.616,20,1.100,3408,a5e7ac10-9637-40cd-a5c2-644cbf8b1bc6
Trevor Booker,2015-16,21,0.677,20,0.850,3101,ff4277c5-89ef-11e6-926b-a45e60e298d3
Jan Vesely,2013-14,21,1.409,20,0.950,1490,ff41be26-89ef-11e6-aeae-a45e60e298d3
Taj Gibson,2018-19,21,0.598,17,0.882,3510,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Roy Hibbert,2015-16,21,0.564,20,0.950,3726,ff41b07a-89ef-11e6-826c-a45e60e298d3
Robert Sacre,2014-15,21,0.956,20,0.850,2197,ff42242e-89ef-11e6-b859-a45e60e298d3
Isaiah Roby,2020-21,21,0.703,19,1.421,2988,19602b62-cfbe-4d35-81f5-bc244327960e
Marc Gasol,2014-15,21,0.357,20,1.650,5890,ff420730-89ef-11e6-bafd-a45e60e298d3
Robin Lopez,2013-14,21,0.368,20,0.600,5714,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Bobby Portis,2015-16,21,0.967,21,0.714,2172,ff41f651-89ef-11e6-95ed-a45e60e298d3
Ian Mahinmi,2016-17,21,1.707,18,1.333,1230,ff4231c5-89ef-11e6-9db4-a45e60e298d3
Paul Millsap,2019-20,21,0.625,17,0.647,3359,ff415538-89ef-11e6-9b07-a45e60e298d3
Joel Embiid,2016-17,21,1.331,19,0.474,1578,ff42281e-89ef-11e6-8097-a45e60e298d3
Jimmy Butler,2021-22,21,0.417,21,1.238,5033,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Shawn Marion,2013-14,21,0.419,20,1.200,5014,ff429991-89ef-11e6-a91a-a45e60e298d3
Marvin Williams,2013-14,21,0.680,20,0.500,3089,ff411c78-89ef-11e6-a99e-a45e60e298d3
Andre Drummond,2014-15,21,0.437,20,0.850,4803,ff415268-89ef-11e6-a137-a45e60e298d3
Davis Bertans,2019-20,21,0.616,20,1.150,3409,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Joel Embiid,2019-20,21,0.623,20,1.150,3371,ff42281e-89ef-11e6-8097-a45e60e298d3
David Lee,2015-16,21,1.130,20,0.800,1858,ff41bc0a-89ef-11e6-8b1d-a45e60e298d3
Brandon Clarke,2019-20,21,0.732,21,1.143,2867,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d
Luc Mbah a Moute,2017-18,20,0.591,19,0.684,3385,ff411475-89ef-11e6-8b53-a45e60e298d3
Jae Crowder,2020-21,20,0.415,19,1.263,4815,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Tyler Hansbrough,2014-15,20,0.953,17,0.647,2098,ff42870a-89ef-11e6-ae3c-a45e60e298d3
Ante Zizic,2017-18,20,4.184,19,1.053,478,a98836e1-43d1-490d-a08a-790a9adc0954
Glen Davis,2014-15,20,0.966,17,0.765,2071,ff415440-89ef-11e6-aac5-a45e60e298d3
Anzejs Pasecniks,2019-20,20,2.179,20,0.950,918,de4ff6fd-b581-4203-9257-980f6c784cb3
Greg Brown III,2021-22,20,1.512,18,1.111,1323,5d703a08-59b9-4692-9aea-9e422c923244
Al-Farouq Aminu,2014-15,20,0.656,19,0.474,3047,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Dewayne Dedmon,2017-18,20,0.661,19,0.632,3027,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Marcus Smart,2019-20,20,0.380,20,1.100,5268,ff411907-89ef-11e6-9c68-a45e60e298d3
Dwight Howard,2016-17,20,0.425,19,1.158,4710,ff418bd7-89ef-11e6-9e3d-a45e60e298d3
Nikola Vucevic,2021-22,20,0.380,17,1.235,5267,ff4220dc-89ef-11e6-83c6-a45e60e298d3
Nemanja Bjelica,2016-17,20,0.855,20,0.900,2340,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Kris Humphries,2014-15,20,0.770,19,1.158,2598,ff41b014-89ef-11e6-b808-a45e60e298d3
Terrence Jones,2015-16,20,0.947,18,0.778,2112,ff4141c5-89ef-11e6-bcb1-a45e60e298d3
Cheick Diallo,2019-20,20,2.026,18,1.105,987,a6c829d1-1537-48bb-9445-733445a8696c
Marvin Williams,2019-20,20,0.752,19,1.316,2660,ff411c78-89ef-11e6-a99e-a45e60e298d3
Moritz Wagner,2018-19,20,2.112,19,0.789,947,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Gorgui Dieng,2021-22,20,2.577,17,1.294,776,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
David Lee,2013-14,20,0.415,19,0.684,4825,ff41bc0a-89ef-11e6-8b1d-a45e60e298d3
Caleb Martin,2021-22,20,0.633,17,0.944,3159,f29ca586-3ba3-4010-8a2c-84e54f0737ba
Rudy Gobert,2018-19,20,0.363,19,0.947,5509,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Dwight Howard,2017-18,20,0.401,19,0.632,4985,ff418bd7-89ef-11e6-9e3d-a45e60e298d3
Lou Amundson,2015-16,20,5.089,19,0.632,393,ff42f07a-89ef-11e6-816f-a45e60e298d3
Santi Aldama,2021-22,20,2.688,19,1.211,744,7238d3d7-702b-4d3e-8d73-241cb595d4f1
Jabari Parker,2019-20,20,1.019,18,1.056,1963,ff428c78-89ef-11e6-a777-a45e60e298d3
Kevin Durant,2020-21,20,0.586,20,0.650,3413,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Nerlens Noel,2017-18,20,2.114,19,1.000,946,ff41260a-89ef-11e6-a369-a45e60e298d3
Channing Frye,2017-18,20,1.413,19,0.579,1415,ff402140-89ef-11e6-aa13-a45e60e298d3
Omer Asik,2014-15,20,0.512,20,1.400,3905,ff41a7d7-89ef-11e6-a4f9-a45e60e298d3
Bruno Caboclo,2019-20,20,3.630,20,0.650,551,ff415c05-89ef-11e6-8400-a45e60e298d3
Harrison Barnes,2013-14,20,0.438,18,0.556,4562,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Brook Lopez,2014-15,20,0.447,20,0.600,4473,ff423f0c-89ef-11e6-99c1-a45e60e298d3
JaMychal Green,2017-18,20,0.697,19,0.737,2871,ff42e921-89ef-11e6-a705-a45e60e298d3
Lavoy Allen,2013-14,20,0.923,20,0.750,2167,ff42a226-89ef-11e6-a036-a45e60e298d3
Braxton Key,2021-22,19,4.634,16,0.938,410,1661d6c0-75bb-4cb5-8adb-f0099bd2817d
Ian Mahinmi,2019-20,19,1.126,18,0.833,1687,ff4231c5-89ef-11e6-9db4-a45e60e298d3
Tyler Cook,2020-21,19,2.149,19,0.684,884,4b7c8d5e-2848-4bb1-818a-a10d5735991d
John Collins,2021-22,19,0.528,17,0.824,3598,b4c77ef1-d34b-4911-9114-1f7e0f3aca68
Dante Cunningham,2017-18,19,0.596,17,1.294,3188,ff42db42-89ef-11e6-9f95-a45e60e298d3
Jaylen Hoard,2021-22,19,3.950,19,1.053,481,bfa95b5b-749f-4c3e-bf9b-5e19f59e176f
Ivica Zubac,2016-17,19,1.501,19,1.526,1266,4364572d-1c61-49fe-a083-495a2ebe45d5
Mitchell Robinson,2021-22,19,0.518,17,0.824,3668,1df5e769-640e-4589-b879-cd4e2885eaf1
Karl-Anthony Towns,2019-20,19,0.753,18,1.056,2522,ff417a73-89ef-11e6-a33e-a45e60e298d3
Patrick Patterson,2019-20,19,1.137,17,0.529,1671,ff4174a1-89ef-11e6-a875-a45e60e298d3
JaMychal Green,2021-22,19,0.817,17,0.941,2325,ff42e921-89ef-11e6-a705-a45e60e298d3
Meyers Leonard,2015-16,19,0.734,18,1.000,2589,ff416f5c-89ef-11e6-9530-a45e60e298d3
Juwan Morgan,2020-21,19,5.956,19,0.895,319,00d15dc2-5027-4861-8534-08e6c4b68f45
Greg Monroe,2021-22,19,4.645,18,0.722,409,ff4279b8-89ef-11e6-9faa-a45e60e298d3
Lauri Markkanen,2017-18,19,0.465,17,1.176,4089,1133f87b-a68a-4342-ac9f-440393984814
Deyonta Davis,2017-18,19,1.028,17,0.941,1849,d61c82b0-75ce-417b-9d4e-d5df88de28e1
Aaron Gordon,2017-18,19,0.485,17,0.824,3918,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
JaVale McGee,2020-21,19,1.302,19,0.684,1459,ff41d4eb-89ef-11e6-8055-a45e60e298d3
Mason Plumlee,2013-14,19,0.734,17,0.706,2590,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Luol Deng,2015-16,19,0.338,14,0.643,5616,ff4296de-89ef-11e6-9961-a45e60e298d3
Kyle Kuzma,2019-20,19,0.454,16,1.000,4189,e769f2fb-9f7d-4982-b4ee-e77cc9aeccea
Tobias Harris,2014-15,19,0.416,18,1.278,4566,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Jayson Tatum,2019-20,19,0.316,18,1.000,6009,986b713a-b20b-4eb0-919e-c859d0508af7
Pero Antic,2013-14,19,0.937,17,0.824,2027,ff411d4a-89ef-11e6-968b-a45e60e298d3
Sandro Mamukelashvili,2021-22,19,2.328,18,1.278,816,0d6587fa-89a8-42c7-ba41-3c27186b079e
Tarik Black,2015-16,19,1.975,16,1.125,962,ff414c70-89ef-11e6-80db-a45e60e298d3
Marcin Gortat,2018-19,19,1.262,17,1.235,1505,ff4206b0-89ef-11e6-a91d-a45e60e298d3
Zion Williamson,2020-21,19,0.447,19,0.789,4249,62b8039c-85a3-4136-a657-6b4797f54010
Steven Adams,2013-14,19,0.647,16,1.000,2935,ff420623-89ef-11e6-9b37-a45e60e298d3
JaMychal Green,2020-21,19,0.738,17,0.588,2574,ff42e921-89ef-11e6-a705-a45e60e298d3
Rondae Hollis-Jefferson,2018-19,19,0.689,19,1.000,2756,ff41713d-89ef-11e6-b300-a45e60e298d3
Jason Smith,2016-17,19,0.776,17,0.647,2449,ff42bb1c-89ef-11e6-91a1-a45e60e298d3
Jon Leuer,2015-16,19,0.740,18,0.778,2569,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Eric Moreland,2017-18,19,1.220,17,0.588,1558,ff414c00-89ef-11e6-9707-a45e60e298d3
Omari Spellman,2018-19,19,1.098,19,0.842,1731,483e3c2f-a503-4d04-9943-14996ac85f0d
Jahlil Okafor,2020-21,19,2.687,18,1.222,707,ff427168-89ef-11e6-9b14-a45e60e298d3
Jordan Hill,2014-15,19,0.518,18,0.778,3668,ff418de6-89ef-11e6-914b-a45e60e298d3
Enes Freedom,2019-20,19,0.865,19,1.421,2196,ff41d597-89ef-11e6-99f9-a45e60e298d3
Jimmy Butler,2020-21,18,0.473,15,0.867,3808,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Alex Len,2020-21,18,0.788,18,0.889,2283,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
Justise Winslow,2015-16,18,0.361,16,0.750,4982,ff42223a-89ef-11e6-a5db-a45e60e298d3
Boris Diaw,2014-15,18,0.428,17,0.706,4209,ff42afb5-89ef-11e6-954e-a45e60e298d3
Donatas Motiejunas,2013-14,18,0.938,16,0.750,1920,ff41d763-89ef-11e6-8b59-a45e60e298d3
Josh McRoberts,2015-16,18,1.285,17,1.294,1401,ff416599-89ef-11e6-a8f4-a45e60e298d3
Zaza Pachulia,2018-19,18,0.995,16,1.125,1809,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Paul Millsap,2020-21,18,0.719,15,0.667,2504,ff415538-89ef-11e6-9b07-a45e60e298d3
Ed Davis,2014-15,18,0.504,15,0.667,3571,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Jae Crowder,2021-22,18,0.388,18,0.611,4639,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Thanasis Antetokounmpo,2021-22,18,1.760,18,0.611,1023,ff41c4c0-89ef-11e6-aadb-a45e60e298d3
Kyle Anderson,2021-22,18,0.499,17,0.941,3605,ff42ce05-89ef-11e6-b640-a45e60e298d3
Trey Lyles,2019-20,18,0.695,18,1.222,2590,ff42e242-89ef-11e6-a829-a45e60e298d3
Russell Westbrook,2019-20,18,0.360,17,0.529,5001,ff42cbd7-89ef-11e6-8a00-a45e60e298d3
Marvin Williams,2016-17,18,0.399,16,0.625,4514,ff411c78-89ef-11e6-a99e-a45e60e298d3
Rondae Hollis-Jefferson,2016-17,18,0.484,18,1.056,3718,ff41713d-89ef-11e6-b300-a45e60e298d3
Nicolo Melli,2019-20,18,0.820,16,0.625,2195,611bcb63-ed81-4e24-94b9-db72acec82fc
Andrew Bogut,2018-19,18,2.804,14,0.733,642,ff421e2b-89ef-11e6-a705-a45e60e298d3
  Nene,2013-14,18,0.506,16,0.813,3557,ff4295ee-89ef-11e6-8d6a-a45e60e298d3
Jared Sullinger,2014-15,18,0.555,16,1.313,3243,ff424e40-89ef-11e6-b8eb-a45e60e298d3
DeMarcus Cousins,2013-14,18,0.416,18,0.778,4331,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Ryan Anderson,2013-14,18,1.191,17,1.176,1511,ff418d17-89ef-11e6-95e4-a45e60e298d3
Dante Cunningham,2013-14,18,0.560,16,0.688,3214,ff42db42-89ef-11e6-9f95-a45e60e298d3
Jaylen Brown,2020-21,18,0.438,17,1.118,4108,a6904c1c-0dc5-41c8-a618-b3a276131726
Tiago Splitter,2014-15,18,0.802,17,0.588,2244,ff427ab3-89ef-11e6-9d30-a45e60e298d3
Andrew Wiggins,2021-22,18,0.286,18,0.833,6297,ff4187ba-89ef-11e6-9d60-a45e60e298d3
DeAndre Jordan,2021-22,18,1.329,18,1.000,1354,ff401ff8-89ef-11e6-99ab-a45e60e298d3
Marc Gasol,2015-16,18,0.528,16,1.188,3410,ff420730-89ef-11e6-bafd-a45e60e298d3
Zach Randolph,2017-18,18,0.611,16,1.313,2945,ff423145-89ef-11e6-8a8a-a45e60e298d3
Tyler Zeller,2014-15,18,0.495,17,0.944,3640,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Anthony Bennett,2014-15,17,0.965,17,0.706,1761,ff423d87-89ef-11e6-953e-a45e60e298d3
Marreese Speights,2013-14,17,0.833,17,1.000,2040,ff42334c-89ef-11e6-86f9-a45e60e298d3
Justin Hamilton,2016-17,17,0.708,17,1.529,2400,ff41e1d1-89ef-11e6-bc90-a45e60e298d3
Joffrey Lauvergne,2016-17,17,0.851,16,0.313,1997,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Dario Saric,2018-19,17,0.404,16,1.000,4213,2012cb09-52c9-4f61-a273-f1b86a12b9ef
CJ Elleby,2021-22,17,0.708,16,1.125,2400,4ada9831-8a36-4d97-ab99-d6dccc604ec1
Harrison Barnes,2017-18,17,0.332,15,1.000,5113,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Rudy Gobert,2014-15,17,0.420,17,0.941,4043,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Georges Niang,2021-22,17,0.442,15,1.667,3846,50996799-4e5d-4748-aa34-1d82c22a2151
Isaiah Hartenstein,2020-21,17,1.502,16,1.000,1132,370d6957-0b6e-490c-a4c0-73650617fd7b
Bismack Biyombo,2021-22,17,1.442,16,1.063,1179,ff401757-89ef-11e6-994b-a45e60e298d3
Larry Nance Jr.,2019-20,17,0.570,17,1.235,2981,ff410bab-89ef-11e6-856b-a45e60e298d3
Miles Bridges,2019-20,17,0.434,15,0.867,3919,b9a042ea-bb42-499a-af74-746d6f8c029a
Marcus Morris Sr.,2019-20,17,0.361,16,1.000,4711,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Marquese Chriss,2021-22,17,2.258,14,0.786,753,9508237c-85e2-4121-b4da-f11687f79fdf
Zach Randolph,2015-16,17,0.421,16,0.375,4042,ff423145-89ef-11e6-8a8a-a45e60e298d3
Paul George,2020-21,17,0.332,16,0.688,5119,ff412894-89ef-11e6-ac03-a45e60e298d3
Tristan Thompson,2013-14,17,0.348,16,0.500,4879,ff41f1fa-89ef-11e6-a048-a45e60e298d3
Jaren Jackson Jr.,2018-19,17,0.572,16,0.938,2973,9b2369c7-8445-48db-9fb5-99c10ec4b942
Kyle Lowry,2019-20,17,0.326,15,1.133,5220,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Andre Iguodala,2016-17,17,0.342,14,0.714,4966,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Goga Bitadze,2020-21,17,1.335,17,1.529,1273,f1a41179-981f-4475-9efe-52c4d8071d8f
Nemanja Bjelica,2015-16,17,0.797,16,0.813,2133,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Harrison Barnes,2018-19,17,0.321,16,0.688,5300,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Trevor Booker,2017-18,17,0.713,17,0.588,2383,ff4277c5-89ef-11e6-926b-a45e60e298d3
Omri Casspi,2013-14,17,0.671,16,0.500,2535,ff41a10a-89ef-11e6-9f16-a45e60e298d3
Thabo Sefolosha,2019-20,17,1.822,16,1.250,933,ff42ca1e-89ef-11e6-b0ed-a45e60e298d3
Kevin Love,2014-15,17,0.341,13,0.846,4981,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Bojan Bogdanovic,2015-16,17,0.407,17,0.882,4173,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Derrick White,2021-22,17,0.299,17,0.294,5677,297a0fda-0a03-4003-bf39-aa92b7a730ff
John Henson,2016-17,17,0.776,17,1.529,2192,ff429917-89ef-11e6-97c2-a45e60e298d3
Noah Vonleh,2017-18,17,1.013,17,0.882,1679,ff41224a-89ef-11e6-98eb-a45e60e298d3
Tiago Splitter,2013-14,17,0.489,16,0.750,3479,ff427ab3-89ef-11e6-9d30-a45e60e298d3
Spencer Hawes,2014-15,17,0.650,16,0.438,2614,ff412eca-89ef-11e6-8c22-a45e60e298d3
Nikola Mirotic,2016-17,17,0.469,16,1.563,3624,ff429e85-89ef-11e6-a63b-a45e60e298d3
Jonas Valanciunas,2016-17,17,0.388,15,0.667,4380,ff429666-89ef-11e6-a005-a45e60e298d3
Terance Mann,2021-22,17,0.356,14,1.286,4771,43dcd2b9-2845-490a-9fc4-d610c433ac4c
Joakim Noah,2015-16,16,1.256,15,1.267,1274,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Brandan Wright,2016-17,16,1.848,14,0.429,866,ff428868-89ef-11e6-acd6-a45e60e298d3
Alan Williams,2016-17,16,1.102,14,1.143,1452,ff424094-89ef-11e6-b14c-a45e60e298d3
Davis Bertans,2021-22,16,0.803,16,0.625,1992,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Carmelo Anthony,2020-21,16,0.435,16,1.375,3680,ff41a705-89ef-11e6-8b57-a45e60e298d3
Carmelo Anthony,2018-19,16,2.694,15,0.867,594,ff41a705-89ef-11e6-8b57-a45e60e298d3
Robert Covington,2015-16,16,0.415,15,1.000,3859,ff416430-89ef-11e6-88da-a45e60e298d3
Taj Gibson,2020-21,16,0.754,15,0.933,2122,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Darrell Arthur,2013-14,16,0.696,16,1.250,2300,ff417a05-89ef-11e6-9246-a45e60e298d3
Otto Porter Jr.,2016-17,16,0.261,16,1.250,6121,ff420a7a-89ef-11e6-972c-a45e60e298d3
Derrick Williams,2016-17,16,0.974,15,0.733,1642,ff416e3a-89ef-11e6-9a9d-a45e60e298d3
Ersan Ilyasova,2015-16,16,0.428,15,1.067,3739,ff415e54-89ef-11e6-b695-a45e60e298d3
Brandon Clarke,2020-21,16,0.540,14,1.500,2962,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d
Zach Collins,2018-19,16,0.486,16,1.688,3291,e80fe1d3-0b98-4c13-b6e5-da024cc77ae5
Kelly Olynyk,2018-19,16,0.438,16,0.875,3657,ff426326-89ef-11e6-a607-a45e60e298d3
Terry Rozier,2021-22,16,0.311,16,0.938,5141,ff4108b5-89ef-11e6-8854-a45e60e298d3
Chris Bosh,2014-15,16,0.552,14,0.786,2896,ff41dff8-89ef-11e6-a60d-a45e60e298d3
KZ Okpala,2021-22,16,3.347,14,0.714,478,4057e302-9bf9-40b4-8c15-a8fa6d1e3119
Jarell Martin,2017-18,16,0.498,14,0.429,3214,ff41952b-89ef-11e6-9e9a-a45e60e298d3
JaKarr Sampson,2020-21,16,2.343,12,1.000,683,ff42a55c-89ef-11e6-be00-a45e60e298d3
Richard Jefferson,2016-17,16,0.449,16,0.625,3565,ff423566-89ef-11e6-a568-a45e60e298d3
Jalen McDaniels,2021-22,16,0.855,14,1.000,1872,53156560-bf91-4362-8557-db97bc470659
Monta Ellis,2013-14,16,0.257,15,1.067,6235,ff4169a8-89ef-11e6-ba66-a45e60e298d3
Reggie Evans,2013-14,16,0.947,14,1.214,1690,ff41ae73-89ef-11e6-97be-a45e60e298d3
Lance Thomas,2018-19,16,0.994,13,0.692,1609,ff42b93d-89ef-11e6-978e-a45e60e298d3
Jerami Grant,2020-21,16,0.431,15,0.733,3713,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Donatas Motiejunas,2016-17,16,1.624,16,0.938,985,ff41d763-89ef-11e6-8b59-a45e60e298d3
Davis Bertans,2016-17,16,0.885,14,1.000,1807,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Derrick Favors,2020-21,16,0.661,15,0.600,2422,ff4036a1-89ef-11e6-a631-a45e60e298d3
Quincy Acy,2013-14,16,0.990,14,0.857,1616,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Pero Antic,2014-15,16,0.656,16,0.688,2440,ff411d4a-89ef-11e6-968b-a45e60e298d3
LeBron James,2014-15,16,0.255,16,1.563,6277,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Jared Dudley,2014-15,16,0.458,14,0.733,3492,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Malik Beasley,2021-22,16,0.357,16,1.250,4478,4140415b-0de0-4fe1-8ec0-45ff2ba24094
Thon Maker,2016-17,16,1.233,14,0.500,1298,a431a70a-8e7e-48f3-bc85-a21fd0e7918b
Danilo Gallinari,2020-21,16,0.482,14,1.286,3320,ff41b782-89ef-11e6-a39f-a45e60e298d3
Julius Randle,2015-16,16,0.353,15,1.133,4536,ff42e1d4-89ef-11e6-9502-a45e60e298d3
Carmelo Anthony,2019-20,16,0.370,15,0.667,4327,ff41a705-89ef-11e6-8b57-a45e60e298d3
Omer Asik,2015-16,16,0.687,15,0.867,2329,ff41a7d7-89ef-11e6-a4f9-a45e60e298d3
Nick Collison,2013-14,16,0.544,14,1.000,2941,ff42462b-89ef-11e6-a23e-a45e60e298d3
Rondae Hollis-Jefferson,2017-18,16,0.441,16,0.938,3630,ff41713d-89ef-11e6-b300-a45e60e298d3
Tyler Zeller,2015-16,16,1.055,16,0.438,1516,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Lucas Nogueira,2017-18,16,1.810,12,1.083,884,ff4147e8-89ef-11e6-a064-a45e60e298d3
Jason Thompson,2014-15,16,0.409,14,0.714,3909,ff41874c-89ef-11e6-9279-a45e60e298d3
Andre Drummond,2015-16,15,0.274,12,1.000,5480,ff415268-89ef-11e6-a137-a45e60e298d3
Kawhi Leonard,2019-20,15,0.310,15,0.800,4842,ff427a33-89ef-11e6-ab99-a45e60e298d3
Kosta Koufos,2014-15,15,0.532,15,0.533,2818,ff41fdee-89ef-11e6-855b-a45e60e298d3
Domantas Sabonis,2016-17,15,0.462,15,1.000,3249,800c3b36-c941-4605-ae99-9ce2b60edbdf
Deni Avdija,2021-22,15,0.372,15,0.533,4035,630a0989-41d0-4b98-8380-1816ff77ab0c
Hassan Whiteside,2021-22,15,0.604,15,0.933,2484,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
Cameron Oliver,2020-21,15,8.242,15,0.933,182,9c206431-4dbc-4a86-a78e-dedf262552dd
Thanasis Antetokounmpo,2020-21,15,1.161,15,1.000,1292,ff41c4c0-89ef-11e6-aadb-a45e60e298d3
Andre Iguodala,2019-20,15,0.878,12,0.615,1708,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Jae Crowder,2016-17,15,0.257,14,1.429,5839,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Timofey Mozgov,2013-14,15,0.423,15,1.000,3543,ff41d8a1-89ef-11e6-a2c8-a45e60e298d3
Caleb Swanigan,2019-20,15,2.521,13,1.071,595,797483e4-c081-4c45-8fbc-e0252c14c51a
Jose Calderon,2013-14,15,0.297,15,0.733,5054,ff423675-89ef-11e6-a600-a45e60e298d3
James Johnson,2017-18,15,0.362,15,1.067,4139,ff42429c-89ef-11e6-ba59-a45e60e298d3
Semi Ojeleye,2019-20,15,0.648,14,0.857,2314,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Eric Gordon,2018-19,15,0.289,14,1.143,5199,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Jimmy Butler,2019-20,15,0.272,15,0.667,5520,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Ante Zizic,2018-19,15,0.685,14,0.857,2190,a98836e1-43d1-490d-a08a-790a9adc0954
Derrick Favors,2014-15,15,0.352,13,0.154,4262,ff4036a1-89ef-11e6-a631-a45e60e298d3
Tyson Chandler,2017-18,15,0.661,14,1.143,2271,ff41601e-89ef-11e6-a4cc-a45e60e298d3
Jason Thompson,2013-14,15,0.399,13,0.923,3762,ff41874c-89ef-11e6-9279-a45e60e298d3
Shawne Williams,2014-15,15,0.763,14,1.286,1967,ff413280-89ef-11e6-a07e-a45e60e298d3
Dirk Nowitzki,2014-15,15,0.312,14,1.071,4802,ff411411-89ef-11e6-8f83-a45e60e298d3
Gordon Hayward,2018-19,15,0.340,14,0.643,4413,ff419928-89ef-11e6-9305-a45e60e298d3
Aron Baynes,2020-21,15,0.745,12,1.417,2014,ff413e73-89ef-11e6-a5df-a45e60e298d3
Amir Johnson,2014-15,15,0.370,14,1.071,4052,ff4157f5-89ef-11e6-be80-a45e60e298d3
Tyson Chandler,2018-19,15,0.800,15,0.600,1874,ff41601e-89ef-11e6-a4cc-a45e60e298d3
Dante Cunningham,2015-16,15,0.379,15,1.000,3959,ff42db42-89ef-11e6-9f95-a45e60e298d3
Patrick Patterson,2014-15,15,0.347,15,1.267,4326,ff4174a1-89ef-11e6-a875-a45e60e298d3
Sam Dekker,2017-18,15,0.831,15,1.000,1804,ff42ce7d-89ef-11e6-b807-a45e60e298d3
Ed Davis,2016-17,15,0.942,15,0.733,1592,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Ian Mahinmi,2015-16,15,0.376,14,1.000,3988,ff4231c5-89ef-11e6-9db4-a45e60e298d3
Jayson Tatum,2020-21,15,0.294,14,0.571,5106,986b713a-b20b-4eb0-919e-c859d0508af7
Gordon Hayward,2019-20,15,0.381,14,1.357,3935,ff419928-89ef-11e6-9305-a45e60e298d3
Alexis Ajinca,2015-16,15,0.873,13,1.000,1718,ff424ec0-89ef-11e6-8c87-a45e60e298d3
James Michael McAdoo,2015-16,15,2.471,15,0.667,607,ff42af4a-89ef-11e6-8748-a45e60e298d3
Jericho Sims,2021-22,15,1.359,15,1.267,1104,c134995a-caea-49d9-a998-1e5f68f5d591
Wenyen Gabriel,2019-20,14,2.265,10,1.000,618,dc8bf4b7-3703-4655-b3da-f6d4c79ddd5b
Marc Gasol,2013-14,14,0.337,14,0.929,4152,ff420730-89ef-11e6-bafd-a45e60e298d3
P.J. Tucker,2015-16,14,0.273,14,0.857,5124,ff41362b-89ef-11e6-babd-a45e60e298d3
